identifierHash	country	language	socialNbFollowers	socialNbFollows	socialProductsLiked	productsListed	productsSold	productsPassRate	productsWished	gender	civilityTitle	hasAnyApp	hasAndroidApp	hasIosApp	hasProfilePicture	seniority	seniorityAsMonths	seniorityAsYears	y_value	Validation
-3.2459E+18	Royaume-Uni	en	3	8	0	0	0	0	0	Female	mrs	FALSE	FALSE	FALSE	TRUE	2859	95.3	7.94	FALSE	Training
6.85302E+18	Etats-Unis	en	3	8	0	0	0	0	0	Female	mrs	FALSE	FALSE	FALSE	TRUE	3200	106.67	8.89	FALSE	Training
1.43167E+18	Australie	en	3	8	0	0	0	0	0	Female	mrs	FALSE	FALSE	FALSE	TRUE	2853	95.1	7.92	FALSE	Training
-7.92909E+18	Japon	de	3	8	0	0	0	0	0	Male	mr	TRUE	FALSE	TRUE	TRUE	3205	106.83	8.9	FALSE	Training
3.10669E+18	Espagne	es	3	8	0	0	0	0	0	Female	mrs	FALSE	FALSE	FALSE	TRUE	3196	106.53	8.88	FALSE	Training
-7.60676E+17	Royaume-Uni	en	4	8	0	0	0	0	0	Male	mr	FALSE	FALSE	FALSE	TRUE	2857	95.23	7.94	FALSE	Validation
2.48711E+18	Pays-Bas	en	3	8	1	0	0	0	0	Female	mrs	TRUE	FALSE	TRUE	TRUE	3198	106.6	8.88	FALSE	Validation
8.99989E+18	Etats-Unis	en	3	8	0	0	0	0	0	Female	mrs	FALSE	FALSE	FALSE	TRUE	3201	106.7	8.89	FALSE	Training
3.39669E+18	France	fr	3	8	0	0	0	0	0	Female	mrs	FALSE	FALSE	FALSE	TRUE	2854	95.13	7.93	FALSE	Training
-2.20237E+18	Italie	it	3	8	0	0	0	0	0	Female	mrs	TRUE	FALSE	TRUE	TRUE	2857	95.23	7.94	FALSE	Training
9.40402E+17	Roumanie	en	3	8	0	0	0	0	0	Male	mr	TRUE	FALSE	TRUE	TRUE	2859	95.3	7.94	FALSE	Validation
4.75185E+17	Allemagne	de	3	8	0	0	0	0	0	Male	mr	TRUE	FALSE	TRUE	TRUE	3202	106.73	8.89	FALSE	Training
-8.23192E+18	Belgique	fr	3	8	0	0	0	0	0	Female	mrs	FALSE	FALSE	FALSE	TRUE	2856	95.2	7.93	FALSE	Training
-1.57586E+18	Italie	it	5	8	1	0	0	0	0	Female	mrs	TRUE	FALSE	TRUE	TRUE	2857	95.23	7.94	FALSE	Training
-7.18598E+18	Etats-Unis	en	3	8	3	0	0	0	0	Female	mrs	FALSE	FALSE	FALSE	TRUE	3204	106.8	8.9	FALSE	Training
-3.01341E+18	Pays-Bas	en	3	8	0	0	0	0	3	Female	mrs	TRUE	FALSE	TRUE	TRUE	2853	95.1	7.92	FALSE	Training
1.07234E+18	France	fr	3	8	0	0	0	0	0	Female	mrs	FALSE	FALSE	FALSE	TRUE	3199	106.63	8.89	FALSE	Training
-5.82052E+17	Autriche	en	3	8	0	0	0	0	0	Female	mrs	FALSE	FALSE	FALSE	FALSE	2853	95.1	7.92	FALSE	Training
-6.04677E+18	France	fr	3	8	0	0	0	0	0	Male	mr	FALSE	FALSE	FALSE	TRUE	3200	106.67	8.89	FALSE	Training
-7.16891E+18	France	fr	5	8	0	0	0	0	0	Female	mrs	FALSE	FALSE	FALSE	TRUE	2852	95.07	7.92	FALSE	Training
-5.58554E+18	Suisse	fr	3	8	2	0	0	0	1	Female	mrs	TRUE	FALSE	TRUE	TRUE	3204	106.8	8.9	FALSE	Validation
5.74919E+18	Royaume-Uni	en	3	8	0	0	0	0	0	Male	mr	TRUE	FALSE	TRUE	TRUE	3201	106.7	8.89	FALSE	Training
-6.60638E+18	Allemagne	de	3	8	0	0	0	0	0	Male	mr	TRUE	FALSE	TRUE	TRUE	3199	106.63	8.89	FALSE	Validation
5.98874E+18	Su?de	en	3	8	0	0	0	0	0	Female	mrs	TRUE	FALSE	TRUE	TRUE	3202	106.73	8.89	FALSE	Training
-7.09587E+18	Espagne	es	3	8	0	0	0	0	0	Female	mrs	TRUE	FALSE	TRUE	TRUE	3200	106.67	8.89	FALSE	Training
6.19188E+17	Etats-Unis	en	3	8	0	0	0	0	0	Male	mr	FALSE	FALSE	FALSE	TRUE	2853	95.1	7.92	FALSE	Training
-2.93717E+18	Royaume-Uni	en	3	8	0	0	0	0	0	Female	mrs	FALSE	FALSE	FALSE	TRUE	3198	106.6	8.88	FALSE	Training
-4.38933E+18	France	en	3	8	0	0	0	0	0	Male	mr	FALSE	FALSE	FALSE	TRUE	2856	95.2	7.93	FALSE	Training
4.03897E+18	Royaume-Uni	en	3	8	0	0	0	0	0	Female	mrs	FALSE	FALSE	FALSE	TRUE	2856	95.2	7.93	FALSE	Training
-5.31971E+18	Chine	en	3	8	0	0	0	0	0	Female	mrs	TRUE	FALSE	TRUE	TRUE	2853	95.1	7.92	FALSE	Validation
2.16458E+18	France	fr	3	8	0	0	0	0	0	Male	mr	TRUE	TRUE	FALSE	TRUE	3200	106.67	8.89	FALSE	Validation
-5.82234E+18	Suisse	de	3	8	0	0	0	0	0	Male	mr	FALSE	FALSE	FALSE	TRUE	2856	95.2	7.93	FALSE	Training
4.71653E+18	Etats-Unis	en	11	9	81	0	0	0	11	Female	mrs	FALSE	FALSE	FALSE	TRUE	3200	106.67	8.89	FALSE	Training
-6.22524E+18	France	fr	3	8	0	0	0	0	0	Female	mrs	FALSE	FALSE	FALSE	TRUE	2857	95.23	7.94	FALSE	Training
1.29316E+18	Royaume-Uni	en	3	8	0	0	0	0	0	Male	mr	TRUE	FALSE	TRUE	TRUE	3201	106.7	8.89	FALSE	Validation
8.96773E+18	Canada	en	3	8	0	0	0	0	0	Female	mrs	FALSE	FALSE	FALSE	TRUE	2853	95.1	7.92	FALSE	Training
1.07461E+18	Australie	en	3	8	0	0	0	0	0	Female	mrs	TRUE	FALSE	TRUE	TRUE	2853	95.1	7.92	FALSE	Validation
1.05565E+18	Espagne	es	3	8	0	0	0	0	0	Female	mrs	FALSE	FALSE	FALSE	TRUE	3201	106.7	8.89	FALSE	Validation
-7.694E+17	Royaume-Uni	en	3	8	0	0	0	0	0	Male	mr	FALSE	FALSE	FALSE	TRUE	3204	106.8	8.9	FALSE	Training
-3.32454E+18	France	fr	3	8	0	0	0	0	0	Male	mr	FALSE	FALSE	FALSE	TRUE	3205	106.83	8.9	FALSE	Training
3.64365E+18	Etats-Unis	en	3	8	0	0	0	0	0	Female	mrs	FALSE	FALSE	FALSE	TRUE	3204	106.8	8.9	FALSE	Training
8.04834E+18	Royaume-Uni	en	8	9	0	0	0	0	1	Male	mr	FALSE	FALSE	FALSE	TRUE	3203	106.77	8.9	FALSE	Validation
-5.58069E+18	Belgique	fr	3	8	1	0	0	0	6	Female	mrs	FALSE	FALSE	FALSE	TRUE	2856	95.2	7.93	FALSE	Training
-4.15859E+17	Espagne	es	3	8	0	0	0	0	0	Female	mrs	FALSE	FALSE	FALSE	TRUE	3200	106.67	8.89	FALSE	Training
7.86742E+18	Belgique	en	3	8	0	0	0	0	0	Female	mrs	FALSE	FALSE	FALSE	TRUE	3200	106.67	8.89	FALSE	Training
-8.3631E+18	France	fr	21	8	0	0	2	100	0	Male	mr	TRUE	TRUE	FALSE	FALSE	3203	106.77	8.9	FALSE	Training
7.02212E+18	Australie	en	3	8	0	0	0	0	0	Male	mr	FALSE	FALSE	FALSE	TRUE	3197	106.57	8.88	FALSE	Training
3.687E+18	Cor?e du Sud	en	3	8	0	0	0	0	0	Female	mrs	FALSE	FALSE	FALSE	TRUE	3202	106.73	8.89	FALSE	Training
1.21851E+18	Etats-Unis	en	3	8	0	0	0	0	0	Female	mrs	FALSE	FALSE	FALSE	TRUE	2858	95.27	7.94	FALSE	Training
7.58354E+17	Etats-Unis	es	3	8	0	0	0	0	0	Female	mrs	FALSE	FALSE	FALSE	TRUE	3196	106.53	8.88	FALSE	Validation
-1.25321E+18	France	fr	3	8	0	0	0	0	0	Male	mr	FALSE	FALSE	FALSE	TRUE	3202	106.73	8.89	FALSE	Training
2.78232E+18	Allemagne	de	3	8	4	0	0	0	9	Female	mrs	TRUE	FALSE	TRUE	TRUE	3205	106.83	8.9	FALSE	Training
-5.76174E+18	Etats-Unis	en	3	8	0	0	0	0	0	Female	mrs	FALSE	FALSE	FALSE	TRUE	3199	106.63	8.89	FALSE	Training
-5.01726E+18	Espagne	es	3	8	0	0	0	0	0	Female	mrs	FALSE	FALSE	FALSE	TRUE	3196	106.53	8.88	FALSE	Validation
8.77896E+18	France	fr	3	8	11	0	0	0	0	Female	mrs	TRUE	FALSE	TRUE	TRUE	2858	95.27	7.94	FALSE	Validation
3.52015E+18	France	fr	3	8	0	0	0	0	0	Female	mrs	TRUE	FALSE	TRUE	TRUE	3199	106.63	8.89	FALSE	Validation
-1.47576E+18	Etats-Unis	en	5	8	0	0	0	0	0	Female	mrs	FALSE	FALSE	FALSE	TRUE	2857	95.23	7.94	FALSE	Training
-1.30012E+18	Italie	it	3	8	0	0	0	0	0	Female	mrs	FALSE	FALSE	FALSE	TRUE	3203	106.77	8.9	FALSE	Training
8.61419E+18	France	fr	3	8	0	0	1	0	0	Female	mrs	TRUE	FALSE	TRUE	TRUE	3200	106.67	8.89	FALSE	Training
7.76036E+18	Etats-Unis	en	3	8	0	0	0	0	0	Female	mrs	FALSE	FALSE	FALSE	TRUE	3200	106.67	8.89	FALSE	Training
1.40103E+18	Etats-Unis	es	3	8	0	0	0	0	0	Female	mrs	FALSE	FALSE	FALSE	TRUE	3202	106.73	8.89	FALSE	Training
-6.82951E+18	France	fr	3	8	0	0	0	0	0	Female	mrs	FALSE	FALSE	FALSE	TRUE	3196	106.53	8.88	FALSE	Training
1.43058E+18	France	fr	4	8	0	0	0	0	0	Female	mrs	FALSE	FALSE	FALSE	TRUE	3203	106.77	8.9	FALSE	Training
8.82734E+18	Royaume-Uni	en	3	8	0	0	0	0	0	Female	mrs	FALSE	FALSE	FALSE	TRUE	2857	95.23	7.94	FALSE	Validation
5.56191E+18	Royaume-Uni	en	3	8	0	0	0	0	0	Male	mr	FALSE	FALSE	FALSE	TRUE	3195	106.5	8.88	FALSE	Training
3.88211E+18	Royaume-Uni	en	3	8	0	0	0	0	0	Female	mrs	FALSE	FALSE	FALSE	TRUE	3198	106.6	8.88	FALSE	Validation
5.52037E+18	Etats-Unis	es	3	8	0	0	0	0	0	Female	mrs	TRUE	FALSE	TRUE	TRUE	3200	106.67	8.89	FALSE	Training
-1.76813E+18	France	fr	3	8	0	0	0	0	0	Female	mrs	FALSE	FALSE	FALSE	TRUE	2859	95.3	7.94	FALSE	Training
5.14776E+18	Italie	en	3	8	0	0	0	0	0	Male	mr	FALSE	FALSE	FALSE	TRUE	3205	106.83	8.9	FALSE	Training
9.04237E+18	Espagne	es	3	8	0	0	0	0	0	Female	mrs	TRUE	TRUE	FALSE	TRUE	2855	95.17	7.93	FALSE	Training
-5.21515E+18	France	fr	4	8	0	0	0	0	0	Female	mrs	TRUE	FALSE	TRUE	TRUE	3198	106.6	8.88	FALSE	Training
-7.70695E+18	Etats-Unis	en	3	8	0	0	0	0	0	Female	mrs	FALSE	FALSE	FALSE	TRUE	3203	106.77	8.9	FALSE	Training
6.7019E+18	Benin	fr	4	8	0	0	0	0	0	Male	mr	FALSE	FALSE	FALSE	TRUE	3200	106.67	8.89	FALSE	Training
-3.55224E+18	Etats-Unis	en	3	8	0	0	0	0	0	Female	mrs	FALSE	FALSE	FALSE	TRUE	3195	106.5	8.88	FALSE	Validation
3.30406E+18	Allemagne	de	3	8	0	0	0	0	0	Female	mrs	FALSE	FALSE	FALSE	TRUE	3205	106.83	8.9	FALSE	Validation
6.49509E+18	France	fr	3	8	0	0	0	0	0	Female	mrs	FALSE	FALSE	FALSE	TRUE	2859	95.3	7.94	FALSE	Training
2.04984E+18	France	fr	5	8	0	0	0	0	0	Female	mrs	FALSE	FALSE	FALSE	TRUE	3202	106.73	8.89	FALSE	Training
6.82779E+18	Italie	it	3	8	0	0	0	0	0	Female	mrs	TRUE	FALSE	TRUE	TRUE	3199	106.63	8.89	FALSE	Training
4.26471E+18	Nouvelle Z?lande	en	3	8	0	0	0	0	0	Female	mrs	TRUE	FALSE	TRUE	TRUE	2859	95.3	7.94	FALSE	Training
-1.24389E+17	Australie	en	3	8	0	0	0	0	0	Female	mrs	FALSE	FALSE	FALSE	TRUE	2858	95.27	7.94	FALSE	Training
3.82701E+18	France	fr	3	8	0	0	0	0	0	Female	mrs	FALSE	FALSE	FALSE	TRUE	2854	95.13	7.93	FALSE	Training
5.53432E+18	Etats-Unis	en	5	8	0	0	0	0	0	Female	mrs	FALSE	FALSE	FALSE	TRUE	2858	95.27	7.94	FALSE	Training
1.38279E+18	Allemagne	de	4	8	0	0	0	0	0	Female	mrs	FALSE	FALSE	FALSE	TRUE	3200	106.67	8.89	FALSE	Training
-2.04784E+17	Etats-Unis	en	3	8	0	0	0	0	0	Female	mrs	FALSE	FALSE	FALSE	TRUE	3197	106.57	8.88	FALSE	Training
-6.32887E+18	Italie	it	3	8	0	0	0	0	0	Female	mrs	FALSE	FALSE	FALSE	TRUE	3204	106.8	8.9	FALSE	Training
-8.62285E+18	Etats-Unis	en	3	8	0	0	0	0	0	Male	mr	FALSE	FALSE	FALSE	TRUE	2859	95.3	7.94	FALSE	Training
-8.9019E+17	Etats-Unis	en	3	8	0	0	0	0	0	Female	mrs	FALSE	FALSE	FALSE	TRUE	3195	106.5	8.88	FALSE	Validation
-4.99618E+18	France	fr	3	8	0	0	0	0	0	Female	mrs	TRUE	FALSE	TRUE	TRUE	3204	106.8	8.9	FALSE	Validation
-6.19045E+18	Pays-Bas	en	3	8	0	0	0	0	0	Female	mrs	TRUE	FALSE	TRUE	TRUE	2857	95.23	7.94	FALSE	Validation
-5.77324E+18	Danemark	en	3	8	14	0	0	0	0	Female	mrs	TRUE	FALSE	TRUE	TRUE	3201	106.7	8.89	FALSE	Training
5.58365E+18	Etats-Unis	es	3	8	3	0	0	0	0	Female	mrs	FALSE	FALSE	FALSE	TRUE	3200	106.67	8.89	FALSE	Training
8.03371E+18	France	fr	3	8	0	0	0	0	0	Female	mrs	FALSE	FALSE	FALSE	TRUE	3203	106.77	8.9	FALSE	Training
-5.23313E+18	France	fr	3	8	0	0	0	0	0	Female	mrs	FALSE	FALSE	FALSE	TRUE	3197	106.57	8.88	FALSE	Training
-3.20468E+17	France	fr	3	8	0	0	0	0	0	Female	mrs	FALSE	FALSE	FALSE	TRUE	2858	95.27	7.94	FALSE	Training
6.58034E+18	Australie	en	3	8	0	0	0	0	0	Female	mrs	TRUE	FALSE	TRUE	TRUE	3204	106.8	8.9	FALSE	Validation
3.31397E+18	Singapour	en	3	8	53	0	0	0	11	Female	mrs	FALSE	FALSE	FALSE	TRUE	2858	95.27	7.94	FALSE	Training
8.87975E+18	Australie	en	3	8	0	0	0	0	0	Female	mrs	FALSE	FALSE	FALSE	TRUE	3201	106.7	8.89	FALSE	Validation
-1.28116E+18	Italie	it	3	8	1	0	0	0	0	Male	mr	FALSE	FALSE	FALSE	TRUE	3199	106.63	8.89	FALSE	Validation
-4.18554E+18	Royaume-Uni	en	3	8	0	0	0	0	0	Female	mrs	FALSE	FALSE	FALSE	TRUE	3196	106.53	8.88	FALSE	Training
-8.21093E+18	Allemagne	de	3	8	0	0	0	0	0	Female	mrs	FALSE	FALSE	FALSE	TRUE	3201	106.7	8.89	FALSE	Validation
-3.28602E+18	Etats-Unis	en	3	8	0	0	0	0	0	Female	mrs	FALSE	FALSE	FALSE	TRUE	3196	106.53	8.88	FALSE	Validation
-4.51144E+16	Royaume-Uni	en	3	8	0	0	0	0	0	Female	mrs	TRUE	FALSE	TRUE	TRUE	2855	95.17	7.93	FALSE	Validation
-8.11533E+18	Italie	it	3	8	0	0	0	0	0	Female	mrs	FALSE	FALSE	FALSE	TRUE	3199	106.63	8.89	FALSE	Training
-5.84819E+18	Italie	it	3	8	0	0	0	0	0	Female	mrs	FALSE	FALSE	FALSE	TRUE	2853	95.1	7.92	FALSE	Training
2.23197E+18	Italie	it	5	8	0	0	0	0	0	Female	mrs	TRUE	TRUE	FALSE	TRUE	3202	106.73	8.89	FALSE	Training
-5.38375E+18	Etats-Unis	en	3	8	0	0	0	0	0	Female	mrs	FALSE	FALSE	FALSE	TRUE	2859	95.3	7.94	FALSE	Training
7.52013E+18	France	fr	3	8	0	0	0	0	1	Female	mrs	FALSE	FALSE	FALSE	TRUE	3198	106.6	8.88	FALSE	Validation
1.98237E+18	Danemark	en	3	8	0	0	0	0	0	Male	mr	TRUE	FALSE	TRUE	TRUE	3198	106.6	8.88	FALSE	Training
-7.52877E+18	Allemagne	de	3	8	0	0	0	0	0	Female	mrs	TRUE	TRUE	FALSE	TRUE	3205	106.83	8.9	FALSE	Validation
8.63395E+18	Mexique	es	3	8	0	0	0	0	0	Female	mrs	FALSE	FALSE	FALSE	TRUE	3202	106.73	8.89	FALSE	Validation
1.13685E+18	Italie	it	3	8	0	0	0	0	0	Female	mrs	TRUE	TRUE	FALSE	TRUE	2858	95.27	7.94	FALSE	Training
-1.57292E+18	France	fr	3	8	0	0	0	0	0	Male	mr	FALSE	FALSE	FALSE	TRUE	2853	95.1	7.92	FALSE	Training
5.0904E+18	Royaume-Uni	en	3	8	0	0	0	0	0	Male	mr	FALSE	FALSE	FALSE	TRUE	3201	106.7	8.89	FALSE	Validation
-4.11765E+18	France	fr	11	9	3	0	1	0	0	Female	mrs	TRUE	FALSE	TRUE	FALSE	3198	106.6	8.88	FALSE	Training
-6.66206E+18	France	fr	3	8	0	0	0	0	0	Male	mr	FALSE	FALSE	FALSE	TRUE	2859	95.3	7.94	FALSE	Training
-6.0238E+18	Etats-Unis	en	3	8	0	0	0	0	0	Female	mrs	FALSE	FALSE	FALSE	TRUE	3203	106.77	8.9	FALSE	Training
3.82756E+18	France	fr	3	8	0	0	0	0	0	Female	mrs	FALSE	FALSE	FALSE	TRUE	3199	106.63	8.89	FALSE	Training
1.32935E+18	Australie	en	3	8	0	0	0	0	0	Female	mrs	FALSE	FALSE	FALSE	TRUE	3201	106.7	8.89	FALSE	Training
-1.24883E+18	Allemagne	de	3	8	0	0	0	0	0	Female	mrs	FALSE	FALSE	FALSE	TRUE	3197	106.57	8.88	FALSE	Training
-8.77091E+18	France	fr	3	8	0	0	0	0	0	Female	mrs	FALSE	FALSE	FALSE	TRUE	2853	95.1	7.92	FALSE	Training
-5.52351E+18	Italie	it	3	8	0	0	0	0	0	Female	mrs	FALSE	FALSE	FALSE	TRUE	2859	95.3	7.94	FALSE	Training
-6.21354E+18	Etats-Unis	en	3	8	0	0	0	0	0	Female	mrs	FALSE	FALSE	FALSE	TRUE	3196	106.53	8.88	FALSE	Validation
-2.97414E+18	Allemagne	en	3	8	0	0	0	0	0	Male	mr	TRUE	TRUE	FALSE	FALSE	2856	95.2	7.93	FALSE	Validation
-3.14828E+18	France	fr	3	8	0	0	0	0	0	Female	mrs	FALSE	FALSE	FALSE	TRUE	2857	95.23	7.94	FALSE	Training
-9.06273E+18	France	fr	3	8	1	0	0	0	0	Female	mrs	FALSE	FALSE	FALSE	TRUE	2856	95.2	7.93	FALSE	Training
-5.80105E+18	Espagne	en	3	8	0	0	0	0	0	Male	mr	TRUE	FALSE	TRUE	TRUE	3196	106.53	8.88	FALSE	Training
4.90064E+18	Etats-Unis	en	3	8	0	0	0	0	0	Female	mrs	FALSE	FALSE	FALSE	TRUE	3196	106.53	8.88	FALSE	Training
3.41623E+17	France	en	3	8	0	0	0	0	0	Female	mrs	FALSE	FALSE	FALSE	TRUE	3201	106.7	8.89	FALSE	Validation
1.92345E+18	Australie	en	3	8	0	0	0	0	0	Female	mrs	FALSE	FALSE	FALSE	TRUE	3205	106.83	8.9	FALSE	Training
5.59717E+18	Australie	en	4	8	6	0	0	0	35	Female	mrs	FALSE	FALSE	FALSE	TRUE	2857	95.23	7.94	FALSE	Training
-6.2368E+18	Australie	en	3	8	0	0	0	0	1	Female	mrs	FALSE	FALSE	FALSE	TRUE	3204	106.8	8.9	FALSE	Training
-8.37963E+18	Pays-Bas	en	3	8	0	0	0	0	0	Female	mrs	FALSE	FALSE	FALSE	TRUE	3198	106.6	8.88	FALSE	Training
-8.96385E+18	Etats-Unis	fr	3	8	0	0	0	0	0	Male	mr	FALSE	FALSE	FALSE	TRUE	3199	106.63	8.89	FALSE	Training
-7.38679E+18	France	fr	3	8	0	0	0	0	0	Female	mrs	FALSE	FALSE	FALSE	TRUE	2853	95.1	7.92	FALSE	Training
-2.92043E+18	Royaume-Uni	en	3	8	0	0	0	0	0	Female	mrs	FALSE	FALSE	FALSE	TRUE	3204	106.8	8.9	FALSE	Validation
-5.58094E+18	France	fr	3	8	0	0	0	0	0	Female	mrs	FALSE	FALSE	FALSE	TRUE	2856	95.2	7.93	FALSE	Validation
1.37364E+18	Etats-Unis	en	3	8	0	0	0	0	1	Female	mrs	FALSE	FALSE	FALSE	TRUE	2858	95.27	7.94	FALSE	Training
-1.20261E+18	Italie	it	3	8	0	0	0	0	0	Male	mr	FALSE	FALSE	FALSE	TRUE	3205	106.83	8.9	FALSE	Training
-6.96545E+17	Etats-Unis	en	3	8	0	0	0	0	0	Female	mrs	TRUE	FALSE	TRUE	TRUE	3198	106.6	8.88	FALSE	Validation
6.22203E+18	France	fr	3	8	2	0	0	0	0	Female	mrs	FALSE	FALSE	FALSE	TRUE	2856	95.2	7.93	FALSE	Validation
-3.32436E+18	Suisse	en	3	8	0	0	0	0	0	Female	mrs	FALSE	FALSE	FALSE	TRUE	2855	95.17	7.93	FALSE	Validation
6.01827E+18	Kowait	en	3	8	0	0	0	0	0	Female	mrs	TRUE	FALSE	TRUE	TRUE	2853	95.1	7.92	FALSE	Training
-6.14648E+18	Espagne	es	4	8	0	0	0	0	0	Male	mr	FALSE	FALSE	FALSE	TRUE	3199	106.63	8.89	FALSE	Training
-8.43797E+18	Allemagne	de	3	8	1	0	0	0	1	Female	mrs	FALSE	FALSE	FALSE	TRUE	3196	106.53	8.88	FALSE	Training
8.14336E+18	France	fr	3	8	0	0	0	0	0	Female	mrs	FALSE	FALSE	FALSE	TRUE	3201	106.7	8.89	FALSE	Training
-3.52357E+18	Etats-Unis	en	4	8	7	0	0	0	0	Female	mrs	FALSE	FALSE	FALSE	TRUE	3202	106.73	8.89	FALSE	Validation
2.21324E+18	Royaume-Uni	en	3	8	0	0	0	0	0	Female	mrs	FALSE	FALSE	FALSE	TRUE	3200	106.67	8.89	FALSE	Training
7.12723E+18	Suisse	de	3	8	2	0	0	0	1	Female	mrs	TRUE	FALSE	TRUE	TRUE	3196	106.53	8.88	FALSE	Training
9.54548E+17	Etats-Unis	en	3	8	0	0	0	0	0	Female	mrs	FALSE	FALSE	FALSE	TRUE	3199	106.63	8.89	FALSE	Training
4.53353E+18	France	fr	3	8	1	0	0	0	0	Male	mr	TRUE	TRUE	FALSE	TRUE	3204	106.8	8.9	FALSE	Training
5.52085E+18	Italie	it	4	8	0	0	0	0	0	Female	mrs	TRUE	FALSE	TRUE	TRUE	3198	106.6	8.88	FALSE	Training
3.02848E+18	France	fr	3	8	0	0	0	0	0	Female	mrs	FALSE	FALSE	FALSE	TRUE	3205	106.83	8.9	FALSE	Training
3.55526E+18	Etats-Unis	en	4	8	0	0	0	0	0	Female	mrs	FALSE	FALSE	FALSE	TRUE	2857	95.23	7.94	FALSE	Validation
-2.42397E+18	Etats-Unis	en	3	8	0	0	0	0	0	Female	mrs	FALSE	FALSE	FALSE	TRUE	2854	95.13	7.93	FALSE	Training
-2.30951E+17	Irlande	en	3	8	0	0	0	0	0	Male	mr	TRUE	FALSE	TRUE	TRUE	2855	95.17	7.93	FALSE	Validation
4.94981E+18	Allemagne	de	3	8	4	0	0	0	0	Female	mrs	FALSE	FALSE	FALSE	TRUE	2858	95.27	7.94	FALSE	Validation
7.13986E+18	France	fr	3	8	0	0	0	0	0	Female	mrs	FALSE	FALSE	FALSE	TRUE	3204	106.8	8.9	FALSE	Training
6.58248E+18	Maroc	fr	3	8	15	0	0	0	0	Male	mr	TRUE	FALSE	TRUE	TRUE	2853	95.1	7.92	FALSE	Training
6.25293E+18	Etats-Unis	en	3	8	0	0	0	0	0	Female	mrs	FALSE	FALSE	FALSE	TRUE	2855	95.17	7.93	FALSE	Validation
1.0998E+18	Royaume-Uni	en	3	8	0	0	0	0	0	Male	mr	FALSE	FALSE	FALSE	TRUE	2855	95.17	7.93	FALSE	Training
7.44567E+17	Australie	en	3	11	2	0	0	0	0	Male	mr	TRUE	FALSE	TRUE	TRUE	3199	106.63	8.89	FALSE	Validation
9.19323E+18	Danemark	en	4	8	0	0	0	0	0	Female	mrs	FALSE	FALSE	FALSE	TRUE	3201	106.7	8.89	FALSE	Training
-8.9336E+18	France	fr	3	8	0	0	0	0	0	Female	mrs	FALSE	FALSE	FALSE	TRUE	3204	106.8	8.9	FALSE	Training
-6.34181E+18	Etats-Unis	en	4	8	0	0	0	0	0	Female	mrs	FALSE	FALSE	FALSE	TRUE	3198	106.6	8.88	FALSE	Training
1.41314E+18	Chine	en	3	8	0	0	0	0	0	Female	mrs	TRUE	FALSE	TRUE	TRUE	3201	106.7	8.89	FALSE	Training
1.08864E+18	France	fr	23	8	0	0	4	100	0	Female	mrs	TRUE	FALSE	TRUE	FALSE	3203	106.77	8.9	FALSE	Training
4.43394E+18	France	en	3	8	0	0	0	0	0	Male	mr	FALSE	FALSE	FALSE	TRUE	3204	106.8	8.9	FALSE	Training
6.03097E+18	France	fr	3	8	0	0	0	0	0	Female	mrs	FALSE	FALSE	FALSE	TRUE	3195	106.5	8.88	FALSE	Validation
-4.717E+18	Etats-Unis	en	3	8	0	0	0	0	0	Female	mrs	FALSE	FALSE	FALSE	TRUE	3201	106.7	8.89	FALSE	Training
4.72675E+18	Royaume-Uni	en	3	8	0	0	0	0	0	Male	mr	TRUE	FALSE	TRUE	TRUE	3200	106.67	8.89	FALSE	Validation
-9.0186E+18	Etats-Unis	en	3	8	0	0	0	0	0	Female	mrs	FALSE	FALSE	FALSE	TRUE	3205	106.83	8.9	FALSE	Training
8.62445E+18	Espagne	es	3	8	0	0	0	0	0	Female	mrs	FALSE	FALSE	FALSE	TRUE	2855	95.17	7.93	FALSE	Training
1.2478E+17	Etats-Unis	en	4	8	0	0	0	0	0	Male	mr	FALSE	FALSE	FALSE	TRUE	2857	95.23	7.94	FALSE	Training
-6.6528E+18	Allemagne	de	3	8	0	0	0	0	0	Female	mrs	FALSE	FALSE	FALSE	TRUE	3199	106.63	8.89	FALSE	Training
-5.56774E+18	Australie	en	3	9	46	0	0	0	3	Female	mrs	FALSE	FALSE	FALSE	TRUE	3203	106.77	8.9	FALSE	Validation
3.19704E+17	Danemark	en	3	8	1	0	0	0	0	Female	mrs	FALSE	FALSE	FALSE	TRUE	3197	106.57	8.88	FALSE	Validation
7.27172E+18	Etats-Unis	en	4	8	1	0	0	0	0	Female	mrs	FALSE	FALSE	FALSE	TRUE	3202	106.73	8.89	FALSE	Training
3.81574E+18	Espagne	es	3	8	1	0	0	0	0	Female	mrs	TRUE	TRUE	FALSE	TRUE	3199	106.63	8.89	FALSE	Training
-6.53427E+18	Etats-Unis	en	3	8	0	0	0	0	0	Female	mrs	FALSE	FALSE	FALSE	TRUE	3201	106.7	8.89	FALSE	Training
1.23426E+17	Espagne	es	3	8	0	0	0	0	0	Female	mrs	FALSE	FALSE	FALSE	TRUE	2855	95.17	7.93	FALSE	Training
-6.96022E+18	Etats-Unis	en	3	8	0	0	0	0	1	Female	mrs	FALSE	FALSE	FALSE	TRUE	3201	106.7	8.89	FALSE	Training
6.89998E+18	France	fr	3	8	0	0	0	0	0	Male	mr	FALSE	FALSE	FALSE	TRUE	3198	106.6	8.88	FALSE	Validation
